timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
52.00;0.00;2390.48;0.00;0.69;0.01;47.12;HBEFA3/PC_G_EU4;0.00;762.46;veh81;101521215_0;65.63;84.73;!veh81!var#1;15.52;veh_passenger;0.00;23.709759;37.974889
52.00;0.00;0.00;0.00;0.00;0.00;47.47;HBEFA3/PC_G_EU4;0.00;0.00;veh82;881725969#1_2;60.96;61.10;!veh82!var#1;13.45;veh_passenger;0.00;23.744122;37.972619
52.00;142.79;7399.54;0.83;3.23;0.15;279.09;HBEFA3/PC_G_EU4;0.00;2360.10;veh83;298383050#0_1;70.04;25.64;!veh83!var#1;8.52;veh_passenger;0.00;23.734277;37.986924
52.00;99.70;5034.34;0.57;2.13;0.09;191.02;HBEFA3/PC_G_EU4;0.00;1605.73;veh84;668697837#1_0;65.69;25.39;!veh84!var#1;8.00;veh_passenger;0.00;23.747891;37.989422
52.00;0.00;0.00;0.00;0.00;0.00;144.76;HBEFA3/PC_G_EU4;0.00;0.00;veh85;-49748053_0;48.04;31.25;!veh85!var#1;4.61;veh_passenger;0.00;23.714241;37.986150
52.00;141.74;4571.46;0.75;2.02;0.10;9.56;HBEFA3/PC_G_EU4;0.00;1458.11;veh86;260824573#0_2;67.51;10.70;!veh86!var#1;3.94;veh_passenger;0.00;23.728648;37.986839
52.00;0.00;0.00;0.00;0.00;0.00;57.00;HBEFA3/PC_G_EU4;0.00;0.00;veh87;61031975_0;56.40;26.75;!veh87!var#1;9.27;veh_passenger;0.00;23.740724;37.989436
52.00;0.00;0.00;0.00;0.00;0.00;326.81;HBEFA3/PC_G_EU4;0.00;0.00;veh88;98350927#0_0;62.28;18.11;!veh88!var#1;13.01;veh_passenger;0.00;23.745075;37.986700
52.00;147.39;3232.38;0.75;1.44;0.07;232.81;HBEFA3/PC_G_EU4;0.00;1031.02;veh89;:251136574_0_0;64.38;1.77;!veh89!var#1;1.77;veh_passenger;0.00;23.715063;37.982773
52.00;168.82;10935.92;1.03;4.75;0.24;236.47;HBEFA3/PC_G_EU4;0.00;3488.01;veh9;634252645#11_0;72.46;18.61;!veh9!var#1;14.26;veh_passenger;0.00;23.743447;37.986686
52.00;164.78;2624.72;0.81;1.20;0.07;325.65;HBEFA3/PC_G_EU4;0.00;837.22;veh90;734707701#3_0;55.94;5.10;!veh90!var#1;0.00;veh_passenger;0.00;23.738638;37.978146
52.00;164.78;2624.72;0.81;1.20;0.07;255.74;HBEFA3/PC_G_EU4;0.00;837.22;veh91;909651173#0_1;55.94;0.20;!veh91!var#1;0.00;veh_passenger;0.00;23.743132;37.975355
53.00;27.36;13417.20;5.89;114.34;2.84;83.44;HBEFA3/Bus;0.00;4244.93;bus0;:cluster_2395583632_622924834_6355624048_6355624050_4_0;73.01;1.68;!bus0!var#1;4.50;bus_bus;0.00;23.719396;37.987619
53.00;0.00;0.00;0.00;0.00;0.00;325.23;HBEFA3/Bus;0.00;0.00;bus1;259803255#2_0;57.43;47.78;!bus1!var#1;4.06;bus_bus;0.00;23.734375;37.983406
53.00;18.71;7400.04;5.09;68.04;1.96;251.45;HBEFA3/Bus;0.00;2341.40;bus10;50239848#0_0;70.87;99.30;!bus10!var#1;7.98;bus_bus;0.00;23.747213;37.979461
53.00;23.33;11501.60;5.62;97.05;2.46;281.16;HBEFA3/Bus;0.00;3639.37;bus11;101356593#1_0;72.26;23.50;!bus11!var#1;8.22;bus_bus;0.00;23.716387;37.976473
53.00;60.27;47977.96;10.35;346.76;6.58;143.34;HBEFA3/Bus;0.00;15184.02;bus13;763490832_0;82.70;36.64;!bus13!var#1;18.87;bus_bus;0.00;23.720833;37.978167
53.00;33.19;19925.82;6.73;157.36;3.52;189.57;HBEFA3/Bus;0.00;6305.15;bus14;803870831#1_0;75.04;20.54;!bus14!var#1;7.97;bus_bus;0.00;23.711542;37.977477
53.00;0.00;0.00;0.00;0.00;0.00;311.90;HBEFA3/Bus;0.00;0.00;bus16;66867991_0;67.00;56.67;!bus16!var#1;2.38;bus_bus;0.00;23.725878;37.979360
53.00;54.79;41586.92;9.53;304.97;5.94;329.32;HBEFA3/Bus;0.00;13160.94;bus17;702078729_1;80.82;146.54;!bus17!var#1;14.99;bus_bus;0.00;23.718099;37.987008
53.00;39.26;24910.38;7.38;193.54;4.16;200.54;HBEFA3/Bus;0.00;7882.40;bus18;784764127#3_0;77.13;1.48;!bus18!var#1;7.33;bus_bus;0.00;23.714966;37.988016
53.00;28.48;18196.34;6.47;139.62;3.09;148.65;HBEFA3/Bus;0.00;5758.79;bus19;101404643#0_0;76.22;174.55;!bus19!var#1;13.51;bus_bus;0.00;23.709973;37.990508
53.00;23.74;14117.87;5.94;110.50;2.59;44.90;HBEFA3/Bus;0.00;4468.17;bus2;844172923#0_2;75.58;29.21;!bus2!var#1;13.56;bus_bus;0.00;23.716173;37.978629
53.00;37.58;23686.27;7.22;184.26;3.99;143.24;HBEFA3/Bus;0.00;7495.13;bus21;10741754#2_1;76.42;12.90;!bus21!var#1;7.88;bus_bus;0.00;23.725284;37.988602
53.00;26.99;12832.06;5.82;110.76;2.79;52.62;HBEFA3/Bus;0.00;4059.66;bus23;23183970#1_2;73.09;22.31;!bus23!var#1;3.89;bus_bus;0.00;23.730860;37.979660
53.00;24.22;9585.07;5.40;89.58;2.47;51.90;HBEFA3/Bus;0.00;3031.82;bus24;:844627879_5_0;73.24;2.79;!bus24!var#1;1.87;bus_bus;0.00;23.725199;37.986220
53.00;20.17;5286.11;4.85;60.75;2.01;55.54;HBEFA3/Bus;0.00;1671.11;bus25;46938927#0_0;67.11;12.10;!bus25!var#1;0.00;bus_bus;0.00;23.739823;37.985597
53.00;20.17;5286.11;4.85;60.75;2.01;212.40;HBEFA3/Bus;0.00;1671.11;bus3;917870260#0_2;67.11;42.60;!bus3!var#1;0.00;bus_bus;17.00;23.711560;37.981115
53.00;0.00;0.00;0.00;0.00;0.00;57.18;HBEFA3/Bus;0.00;0.00;bus4;482987489#0_1;49.68;33.15;!bus4!var#1;1.43;bus_bus;0.00;23.744798;37.986842
53.00;20.17;5286.11;4.85;60.75;2.01;97.47;HBEFA3/Bus;0.00;1671.11;bus5;-170993800#2_0;67.11;125.75;!bus5!var#1;0.00;bus_bus;24.00;23.737504;37.975974
53.00;26.53;12247.52;5.74;107.04;2.74;236.13;HBEFA3/Bus;0.00;3874.61;bus6;:359094744_1_0;73.13;7.75;!bus6!var#1;3.43;bus_bus;0.00;23.739654;37.984812
53.00;36.23;22938.99;7.12;177.97;3.86;53.04;HBEFA3/Bus;0.00;7258.81;bus7;:cluster_359095622_4458927008_2_1;76.00;5.21;!bus7!var#1;8.87;bus_bus;0.00;23.744393;37.986638
53.00;32.42;19492.06;6.67;153.74;3.44;269.51;HBEFA3/Bus;0.00;6167.98;bus8;48656171#0_0;74.89;23.60;!bus8!var#1;8.51;bus_bus;0.00;23.714863;37.976062
53.00;25.63;13527.49;5.89;111.41;2.71;8.03;HBEFA3/Bus;0.00;4280.47;bus9;:2660166908_0_0;72.93;2.36;!bus9!var#1;8.31;bus_bus;0.00;23.735483;37.974216
53.00;179.19;1228.61;0.64;0.31;0.17;139.50;HBEFA3/LDV_G_EU6;0.00;391.94;motorcycle1;10741754#3_0;55.94;16.93;!motorcycle1!var#1;0.00;motorcycle_motorcycle;10.00;23.725841;37.987919
53.00;149.57;6296.49;0.77;1.30;0.28;55.81;HBEFA3/LDV_G_EU6;0.00;2008.45;motorcycle2;601290887#5_0;70.93;24.09;!motorcycle2!var#1;22.79;motorcycle_motorcycle;0.00;23.743338;37.986100
53.00;179.19;1228.61;0.64;0.31;0.17;99.41;HBEFA3/LDV_G_EU6;0.00;391.94;motorcycle3;10741757#0_0;55.94;12.14;!motorcycle3!var#1;0.00;motorcycle_motorcycle;27.00;23.727515;37.987422
53.00;0.00;0.00;0.00;0.00;0.00;330.20;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle4;-50826619_0;53.74;71.42;!motorcycle4!var#1;1.54;motorcycle_motorcycle;0.00;23.711579;37.988248
53.00;0.00;0.00;0.00;0.00;0.00;9.72;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle5;211279085#1_0;54.37;51.53;!motorcycle5!var#1;8.02;motorcycle_motorcycle;0.00;23.715185;37.975952
53.00;179.19;1228.61;0.64;0.31;0.17;236.50;HBEFA3/LDV_G_EU6;0.00;391.94;motorcycle6;704135431_0;55.94;45.35;!motorcycle6!var#1;0.00;motorcycle_motorcycle;5.00;23.746670;37.988270
53.00;0.00;0.00;0.00;0.00;0.00;234.72;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle7;32357785#1_0;54.71;5.21;!motorcycle7!var#1;5.70;motorcycle_motorcycle;0.00;23.733871;37.985872
53.00;681.65;18000.67;3.15;3.55;1.13;40.83;HBEFA3/LDV_G_EU6;0.00;5742.08;motorcycle8;636470708#1_0;77.03;1.74;!motorcycle8!var#1;23.96;motorcycle_motorcycle;0.00;23.717345;37.986359
53.00;481.80;10939.43;2.12;2.24;0.73;57.20;HBEFA3/LDV_G_EU6;0.00;3489.66;motorcycle9;482987489#4_0;84.64;8.28;!motorcycle9!var#1;5.98;motorcycle_motorcycle;0.00;23.745921;37.987345
53.00;164.78;2624.72;0.81;1.20;0.07;136.88;HBEFA3/PC_G_EU4;0.00;837.22;veh0;222899032#1_1;55.94;5.66;!veh0!var#1;0.00;veh_passenger;5.00;23.726622;37.987245
53.00;164.76;2624.61;0.81;1.20;0.07;342.37;HBEFA3/PC_G_EU4;0.00;837.19;veh1;881725975#2_0;55.92;68.38;!veh1!var#1;0.00;veh_passenger;3.00;23.745865;37.975830
53.00;0.00;2919.77;0.01;0.74;0.03;325.63;HBEFA3/PC_G_EU4;0.00;931.28;veh10;734707701#9_1;70.60;63.34;!veh10!var#1;24.05;veh_passenger;0.00;23.737091;37.980001
53.00;0.00;0.00;0.00;0.00;0.00;18.24;HBEFA3/PC_G_EU4;0.00;0.00;veh11;:482856908_0_0;56.23;5.39;!veh11!var#1;2.01;veh_passenger;0.00;23.727869;37.975244
53.00;164.78;2624.72;0.81;1.20;0.07;177.13;HBEFA3/PC_G_EU4;0.00;837.22;veh12;82682788#0_0;55.94;9.28;!veh12!var#1;0.00;veh_passenger;8.00;23.726508;37.987169
53.00;55.02;4530.56;0.36;1.80;0.07;3.16;HBEFA3/PC_G_EU4;0.00;1445.04;veh13;23216841_0;65.31;42.22;!veh13!var#1;11.62;veh_passenger;0.00;23.712261;37.977618
53.00;133.15;8951.34;0.82;3.84;0.18;236.48;HBEFA3/PC_G_EU4;0.00;2855.03;veh14;634252645#11_1;70.44;28.62;!veh14!var#1;13.41;veh_passenger;0.00;23.743369;37.986614
53.00;163.65;2616.86;0.81;1.20;0.07;151.36;HBEFA3/PC_G_EU4;0.00;834.71;veh15;31767641#2_0;55.73;28.27;!veh15!var#1;0.05;veh_passenger;1.00;23.712521;37.989810
53.00;122.31;2490.84;0.61;1.08;0.05;103.05;HBEFA3/PC_G_EU4;0.00;794.51;veh16;31621993_0;57.84;21.89;!veh16!var#1;2.38;veh_passenger;0.00;23.725637;37.974644
53.00;164.78;2624.72;0.81;1.20;0.07;212.77;HBEFA3/PC_G_EU4;0.00;837.22;veh17;917870260#0_2;55.94;50.10;!veh17!var#1;0.00;veh_passenger;26.00;23.711512;37.981059
53.00;163.10;2613.68;0.80;1.20;0.07;325.79;HBEFA3/PC_G_EU4;0.00;833.70;veh18;299510181#0_0;55.88;83.03;!veh18!var#1;0.08;veh_passenger;1.00;23.736508;37.980778
53.00;0.00;0.00;0.00;0.00;0.00;322.59;HBEFA3/PC_G_EU4;0.00;0.00;veh19;896087075_0;60.28;109.88;!veh19!var#1;11.28;veh_passenger;0.00;23.740811;37.979257
53.00;0.00;0.00;0.00;0.00;0.00;144.55;HBEFA3/PC_G_EU4;0.00;0.00;veh2;677284297#2_0;62.20;9.36;!veh2!var#1;11.70;veh_passenger;0.00;23.741667;37.987612
53.00;164.78;2624.72;0.81;1.20;0.07;279.11;HBEFA3/PC_G_EU4;0.00;837.22;veh20;741721487#0_0;55.94;64.62;!veh20!var#1;0.00;veh_passenger;11.00;23.730371;37.987527
53.00;0.00;0.00;0.00;0.00;0.00;234.91;HBEFA3/PC_G_EU4;0.00;0.00;veh21;393398564#1_0;60.57;26.65;!veh21!var#1;11.78;veh_passenger;0.00;23.739307;37.979140
53.00;138.38;7597.64;0.81;3.30;0.16;98.87;HBEFA3/PC_G_EU4;0.00;2423.28;veh22;-10976433#2_1;69.86;16.50;!veh22!var#1;9.35;veh_passenger;0.00;23.723409;37.985734
53.00;191.85;12906.73;1.19;5.46;0.29;145.39;HBEFA3/PC_G_EU4;0.00;4116.60;veh23;52493436#8_1;74.12;77.32;!veh23!var#1;23.51;veh_passenger;0.00;23.732738;37.983538
53.00;51.28;5371.14;0.36;2.11;0.09;340.62;HBEFA3/PC_G_EU4;0.00;1713.14;veh24;284175000#3_0;67.19;16.55;!veh24!var#1;14.79;veh_passenger;0.00;23.746636;37.973685
53.00;155.50;10253.56;0.97;4.10;0.24;144.68;HBEFA3/PC_G_EU4;0.00;3270.39;veh25;284241336#0_2;74.32;72.32;!veh25!var#1;28.17;veh_passenger;0.00;23.730738;37.981111
53.00;0.00;0.00;0.00;0.00;0.00;144.86;HBEFA3/PC_G_EU4;0.00;0.00;veh26;677284297#3_0;59.46;40.98;!veh26!var#1;11.27;veh_passenger;0.00;23.742188;37.986992
53.00;160.06;2530.78;0.79;1.16;0.06;160.68;HBEFA3/PC_G_EU4;0.00;807.26;veh27;-30481514#0_0;48.14;30.94;!veh27!var#1;0.16;veh_passenger;0.00;23.747064;37.979479
53.00;113.89;7287.52;0.69;3.10;0.14;236.48;HBEFA3/PC_G_EU4;0.00;2324.37;veh29;634252645#12_1;68.70;32.88;!veh29!var#1;11.36;veh_passenger;0.00;23.742875;37.986371
53.00;164.89;11395.80;1.03;4.90;0.25;141.46;HBEFA3/PC_G_EU4;0.00;3634.68;veh3;52493441#0_1;72.51;28.42;!veh3!var#1;17.22;veh_passenger;0.00;23.731040;37.985560
53.00;0.00;0.00;0.00;0.00;0.00;47.55;HBEFA3/PC_G_EU4;0.00;0.00;veh30;601290887#7_0;53.49;1.80;!veh30!var#1;4.16;veh_passenger;0.00;23.744071;37.986469
53.00;64.90;5395.02;0.42;2.18;0.09;188.94;HBEFA3/PC_G_EU4;0.00;1720.76;veh31;10972185_0;66.54;49.17;!veh31!var#1;12.68;veh_passenger;0.00;23.735864;37.988643
53.00;164.78;2624.72;0.81;1.20;0.07;181.74;HBEFA3/PC_G_EU4;0.00;837.22;veh32;-1146031225#1_0;55.94;35.68;!veh32!var#1;0.00;veh_passenger;11.00;23.726726;37.989349
53.00;164.78;2624.71;0.81;1.20;0.07;189.32;HBEFA3/PC_G_EU4;0.00;837.22;veh33;222941080#6_0;55.94;45.29;!veh33!var#1;0.00;veh_passenger;4.00;23.727346;37.986423
53.00;167.04;11496.66;1.04;4.94;0.25;59.23;HBEFA3/PC_G_EU4;0.00;3666.85;veh34;634256870#3_0;72.60;67.32;!veh34!var#1;17.19;veh_passenger;0.00;23.712474;37.989729
53.00;0.00;0.00;0.00;0.00;0.00;251.45;HBEFA3/PC_G_EU4;0.00;0.00;veh35;50239848#1_0;56.88;62.71;!veh35!var#1;6.83;veh_passenger;0.00;23.746340;37.979251
53.00;156.82;11199.26;0.99;4.77;0.24;27.39;HBEFA3/PC_G_EU4;0.00;3572.00;veh36;307734997_0;72.41;4.89;!veh36!var#1;18.73;veh_passenger;0.00;23.714005;37.976360
53.00;117.77;9394.23;0.77;3.83;0.20;189.88;HBEFA3/PC_G_EU4;0.00;2996.29;veh37;10741722#1_0;72.09;8.35;!veh37!var#1;22.31;veh_passenger;0.00;23.725734;37.985277
53.00;0.00;0.00;0.00;0.00;0.00;188.82;HBEFA3/PC_G_EU4;0.00;0.00;veh38;702087350_1;58.35;1.62;!veh38!var#1;11.06;veh_passenger;0.00;23.730255;37.987704
53.00;133.34;3352.36;0.69;1.47;0.07;315.03;HBEFA3/PC_G_EU4;0.00;1069.29;veh39;:359094244_4_0;63.23;3.22;!veh39!var#1;2.81;veh_passenger;0.00;23.744627;37.987205
53.00;14.54;3364.90;0.14;1.19;0.04;97.37;HBEFA3/PC_G_EU4;0.00;1073.25;veh4;:cluster_353746847_824855263_4_0;65.32;29.55;!veh4!var#1;13.99;veh_passenger;0.00;23.714482;37.975305
53.00;133.12;6768.20;0.77;2.94;0.14;305.41;HBEFA3/PC_G_EU4;0.00;2158.74;veh40;100850034#0_0;69.03;9.41;!veh40!var#1;8.21;veh_passenger;0.00;23.740504;37.983346
53.00;0.00;0.00;0.00;0.00;0.00;26.08;HBEFA3/PC_G_EU4;0.00;0.00;veh41;23217758#4_0;55.21;1.70;!veh41!var#1;8.66;veh_passenger;0.00;23.712421;37.984481
53.00;0.00;0.00;0.00;0.00;0.00;277.46;HBEFA3/PC_G_EU4;0.00;0.00;veh42;909651169_1;68.22;63.41;!veh42!var#1;22.89;veh_passenger;0.00;23.741265;37.975553
53.00;164.78;2624.72;0.81;1.20;0.07;115.41;HBEFA3/PC_G_EU4;0.00;837.22;veh43;-52176358#1_0;55.94;206.27;!veh43!var#1;0.00;veh_passenger;12.00;23.710979;37.986147
53.00;164.78;2624.72;0.81;1.20;0.07;82.15;HBEFA3/PC_G_EU4;0.00;837.22;veh44;865301640#0_0;55.94;31.78;!veh44!var#1;0.00;veh_passenger;16.00;23.719948;37.987664
53.00;0.00;0.00;0.00;0.00;0.00;239.19;HBEFA3/PC_G_EU4;0.00;0.00;veh45;784764127#5_0;56.55;55.87;!veh45!var#1;9.56;veh_passenger;0.00;23.713406;37.987327
53.00;18.46;3645.98;0.18;0.99;0.06;277.45;HBEFA3/PC_G_EU4;0.00;1162.91;veh46;909651169_1;72.62;24.70;!veh46!var#1;28.00;veh_passenger;0.00;23.741700;37.975498
53.00;164.78;2624.72;0.81;1.20;0.07;115.32;HBEFA3/PC_G_EU4;0.00;837.22;veh47;917870262#1_0;55.94;46.49;!veh47!var#1;0.00;veh_passenger;17.00;23.711244;37.980924
53.00;164.78;2624.72;0.81;1.20;0.07;51.20;HBEFA3/PC_G_EU4;0.00;837.22;veh48;384593007_1;55.94;27.24;!veh48!var#1;0.00;veh_passenger;9.00;23.726622;37.987083
53.00;164.78;2624.72;0.81;1.20;0.07;279.09;HBEFA3/PC_G_EU4;0.00;837.22;veh49;741721487#0_0;55.94;57.12;!veh49!var#1;0.00;veh_passenger;6.00;23.730455;37.987514
53.00;160.77;2562.34;0.79;1.17;0.06;342.41;HBEFA3/PC_G_EU4;0.00;817.33;veh5;881725975#2_0;51.37;60.76;!veh5!var#1;0.15;veh_passenger;0.00;23.745889;37.975764
53.00;96.34;5238.48;0.56;2.20;0.10;278.79;HBEFA3/PC_G_EU4;0.00;1670.84;veh50;189063911#0_2;65.95;12.84;!veh50!var#1;8.71;veh_passenger;0.00;23.729088;37.983962
53.00;164.78;2624.72;0.81;1.20;0.07;278.14;HBEFA3/PC_G_EU4;0.00;837.22;veh51;-52493354#1_0;55.94;69.48;!veh51!var#1;0.00;veh_passenger;12.00;23.721363;37.977364
53.00;0.00;0.00;0.00;0.00;0.00;148.36;HBEFA3/PC_G_EU4;0.00;0.00;veh52;302575704#2_0;60.28;67.36;!veh52!var#1;12.79;veh_passenger;0.00;23.721273;37.982024
53.00;82.02;3419.54;0.45;1.40;0.06;251.45;HBEFA3/PC_G_EU4;0.00;1090.70;veh53;50239848#0_0;62.31;76.46;!veh53!var#1;6.65;veh_passenger;0.00;23.747462;37.979521
53.00;0.00;0.00;0.00;0.00;0.00;250.21;HBEFA3/PC_G_EU4;0.00;0.00;veh54;:250711640_0_0;58.20;1.35;!veh54!var#1;7.23;veh_passenger;0.00;23.746035;37.979177
53.00;0.00;0.00;0.00;0.00;0.00;51.91;HBEFA3/PC_G_EU4;0.00;0.00;veh55;:6693568141_5_0;52.08;8.01;!veh55!var#1;6.73;veh_passenger;0.00;23.724829;37.986004
53.00;61.31;4756.70;0.39;1.91;0.08;276.69;HBEFA3/PC_G_EU4;0.00;1517.17;veh56;789796816#0_0;65.51;54.04;!veh56!var#1;11.42;veh_passenger;0.00;23.733563;37.976340
53.00;89.19;5857.37;0.54;2.44;0.11;146.95;HBEFA3/PC_G_EU4;0.00;1868.22;veh57;:360079222_0_0;66.81;38.23;!veh57!var#1;10.80;veh_passenger;0.00;23.718664;37.986026
53.00;126.92;2505.30;0.64;1.09;0.05;110.62;HBEFA3/PC_G_EU4;0.00;799.12;veh58;835502855_0;57.74;17.87;!veh58!var#1;2.11;veh_passenger;0.00;23.727508;37.974041
53.00;0.00;0.00;0.00;0.00;0.00;8.47;HBEFA3/PC_G_EU4;0.00;0.00;veh59;347276812#11_0;54.66;5.71;!veh59!var#1;8.15;veh_passenger;0.00;23.714986;37.975125
53.00;116.40;7042.69;0.70;3.01;0.14;143.66;HBEFA3/PC_G_EU4;0.00;2246.28;veh6;23184225#0_0;68.53;17.75;!veh6!var#1;10.48;veh_passenger;0.00;23.736142;37.987591
53.00;0.00;0.00;0.00;0.00;0.00;266.36;HBEFA3/PC_G_EU4;0.00;0.00;veh60;31616815#0_0;58.62;45.69;!veh60!var#1;7.67;veh_passenger;0.00;23.716235;37.973658
53.00;0.00;0.00;0.00;0.00;0.00;76.86;HBEFA3/PC_G_EU4;0.00;0.00;veh61;61072226#0_0;61.78;129.82;!veh61!var#1;11.43;veh_passenger;0.00;23.738405;37.989120
53.00;168.42;10721.80;1.03;4.67;0.23;319.60;HBEFA3/PC_G_EU4;0.00;3419.71;veh62;23216654_0;72.41;35.74;!veh62!var#1;13.59;veh_passenger;0.00;23.721966;37.979173
53.00;116.60;6267.83;0.68;2.69;0.12;274.48;HBEFA3/PC_G_EU4;0.00;1999.14;veh63;901261053_0;67.78;15.73;!veh63!var#1;8.80;veh_passenger;0.00;23.719225;37.975605
53.00;159.84;2511.68;0.79;1.15;0.06;279.10;HBEFA3/PC_G_EU4;0.00;801.17;veh64;189099792#0_1;45.30;49.89;!veh64!var#1;0.15;veh_passenger;0.00;23.728253;37.987831
53.00;0.00;1689.09;0.00;0.43;0.00;119.63;HBEFA3/PC_G_EU4;0.00;538.76;veh66;:952119846_4_0;63.12;2.35;!veh66!var#1;12.42;veh_passenger;0.00;23.742279;37.979012
53.00;0.00;0.00;0.00;0.00;0.00;33.67;HBEFA3/PC_G_EU4;0.00;0.00;veh67;651185403#0_0;57.78;109.65;!veh67!var#1;7.04;veh_passenger;0.00;23.734821;37.972835
53.00;0.00;0.00;0.00;0.00;0.00;98.95;HBEFA3/PC_G_EU4;0.00;0.00;veh68;-916452612_2;59.01;4.31;!veh68!var#1;8.32;veh_passenger;0.00;23.737828;37.975933
53.00;164.78;2624.72;0.81;1.20;0.07;9.53;HBEFA3/PC_G_EU4;0.00;837.22;veh69;260824573#0_2;55.94;48.48;!veh69!var#1;0.00;veh_passenger;4.00;23.728732;37.987173
53.00;237.38;15189.76;1.45;6.63;0.35;337.51;HBEFA3/PC_G_EU4;0.00;4844.76;veh7;298304233#0_1;75.35;1.33;!veh7!var#1;19.73;veh_passenger;0.00;23.713900;37.976641
53.00;0.00;2158.09;0.00;0.61;0.01;150.55;HBEFA3/PC_G_EU4;0.00;688.34;veh70;31767642#2_0;64.59;0.23;!veh70!var#1;14.09;veh_passenger;0.00;23.713099;37.990370
53.00;154.32;9440.50;0.93;4.11;0.20;12.58;HBEFA3/PC_G_EU4;0.00;3011.05;veh71;32015487#1_0;71.45;31.21;!veh71!var#1;11.85;veh_passenger;0.00;23.745403;37.985979
53.00;164.78;2624.72;0.81;1.20;0.07;280.96;HBEFA3/PC_G_EU4;0.00;837.22;veh72;99060957#0_1;55.94;70.32;!veh72!var#1;0.00;veh_passenger;5.00;23.748645;37.976592
53.00;116.68;5759.44;0.67;2.47;0.11;319.66;HBEFA3/PC_G_EU4;0.00;1837.00;veh73;68524660_0;67.21;11.70;!veh73!var#1;7.82;veh_passenger;0.00;23.711144;37.975080
53.00;138.07;6399.06;0.78;2.79;0.13;145.17;HBEFA3/PC_G_EU4;0.00;2041.00;veh74;:359096135_3_0;69.10;5.15;!veh74!var#1;7.10;veh_passenger;0.00;23.740297;37.989256
53.00;125.56;5951.92;0.71;2.58;0.12;275.88;HBEFA3/PC_G_EU4;0.00;1898.39;veh75;318678267#5_0;67.87;10.06;!veh75!var#1;7.38;veh_passenger;0.00;23.731733;37.975301
53.00;159.02;2514.37;0.78;1.15;0.06;185.60;HBEFA3/PC_G_EU4;0.00;802.02;veh76;10971765_0;48.79;52.92;!veh76!var#1;0.20;veh_passenger;0.00;23.731416;37.985237
53.00;104.81;6019.67;0.62;2.55;0.12;119.18;HBEFA3/PC_G_EU4;0.00;1919.99;veh77;-504172673#2_0;67.16;10.32;!veh77!var#1;9.46;veh_passenger;0.00;23.741486;37.979386
53.00;0.00;1510.67;0.00;0.34;0.00;279.55;HBEFA3/PC_G_EU4;0.00;481.85;veh78;10741763#0_0;63.40;73.65;!veh78!var#1;12.97;veh_passenger;0.00;23.728452;37.989643
53.00;120.17;8773.56;0.76;3.71;0.18;238.96;HBEFA3/PC_G_EU4;0.00;2798.33;veh79;-730034147#4_0;70.19;65.03;!veh79!var#1;15.02;veh_passenger;0.00;23.723269;37.982005
53.00;164.78;2624.72;0.81;1.20;0.07;181.74;HBEFA3/PC_G_EU4;0.00;837.22;veh8;-1146031225#1_0;55.94;43.18;!veh8!var#1;0.00;veh_passenger;19.00;23.726721;37.989281
53.00;0.00;0.00;0.00;0.00;0.00;189.50;HBEFA3/PC_G_EU4;0.00;0.00;veh80;10972565_0;56.09;86.36;!veh80!var#1;9.03;veh_passenger;0.00;23.733144;37.989695
53.00;2.83;3234.72;0.09;1.08;0.03;47.12;HBEFA3/PC_G_EU4;0.00;1031.73;veh81;101521215_0;66.19;100.42;!veh81!var#1;15.70;veh_passenger;0.00;23.709893;37.974982
53.00;0.00;0.00;0.00;0.00;0.00;46.38;HBEFA3/PC_G_EU4;0.00;0.00;veh82;:cluster_2113408268_2113408287_2295084718_2295084719_#7more_19_0;55.63;0.34;!veh82!var#1;8.95;veh_passenger;0.00;23.744198;37.972673
53.00;135.85;8064.57;0.81;3.49;0.17;279.09;HBEFA3/PC_G_EU4;0.00;2572.20;veh83;:97788965_1_1;69.99;4.12;!veh83!var#1;10.66;veh_passenger;0.00;23.734158;37.986942
53.00;114.87;6658.80;0.68;2.85;0.13;191.02;HBEFA3/PC_G_EU4;0.00;2123.84;veh84;668697837#1_0;68.12;35.18;!veh84!var#1;9.79;veh_passenger;0.00;23.747866;37.989336
53.00;105.31;4084.26;0.57;1.73;0.08;89.79;HBEFA3/PC_G_EU4;0.00;1302.71;veh85;:632243486_4_0;64.05;4.61;!veh85!var#1;5.88;veh_passenger;0.00;23.714301;37.986143
53.00;127.58;5188.54;0.70;2.25;0.11;9.56;HBEFA3/PC_G_EU4;0.00;1654.92;veh86;260824573#0_2;67.09;16.62;!veh86!var#1;5.92;veh_passenger;0.00;23.728661;37.986891
53.00;0.00;0.00;0.00;0.00;0.00;57.00;HBEFA3/PC_G_EU4;0.00;0.00;veh87;61031975_0;48.07;31.52;!veh87!var#1;4.77;veh_passenger;0.00;23.740770;37.989459
